0 verbose cli /home/hashtech/user_profile/.local/node-v20.20.2-linux-x64/bin/node /home/hashtech/user_profile/.local/node-v20.20.2-linux-x64/bin/npm
1 info using npm@10.8.2
2 info using node@v20.20.2
3 silly config load:file:/home/hashtech/user_profile/.local/node-v20.20.2-linux-x64/lib/node_modules/npm/npmrc
4 silly config load:file:/home/hashtech/user_profile/backend/.npmrc
5 silly config load:file:/home/hashtech/.npmrc
6 silly config load:file:/home/hashtech/user_profile/.local/node-v20.20.2-linux-x64/etc/npmrc
7 verbose title npm ci
8 verbose argv "ci"
9 verbose logfile logs-max:10 dir:/home/hashtech/user_profile/.npm-cache/_logs/2026-04-08T07_53_13_452Z-
10 verbose logfile /home/hashtech/user_profile/.npm-cache/_logs/2026-04-08T07_53_13_452Z-debug-0.log
11 silly packumentCache heap:2197815296 maxSize:549453824 maxEntrySize:274726912
12 silly logfile done cleaning log files
13 http fetch GET https://registry.npmjs.org/npm attempt 1 failed with EAI_AGAIN
14 silly idealTree buildDeps
15 silly reify moves {}
16 silly audit bulk request {
16 silly audit   '@supabase/auth-js': [ '2.101.1' ],
171 http fetch GET https://registry.npmjs.org/npm attempt 2 failed with EAI_AGAIN
172 http fetch GET https://registry.npmjs.org/xtend/-/xtend-4.0.2.tgz attempt 2 failed with EAI_AGAIN
173 http fetch GET https://registry.npmjs.org/vary/-/vary-1.1.2.tgz attempt 2 failed with EAI_AGAIN
174 http fetch GET https://registry.npmjs.org/ws/-/ws-8.20.0.tgz attempt 2 failed with EAI_AGAIN
175 http fetch GET https://registry.npmjs.org/utils-merge/-/utils-merge-1.0.1.tgz attempt 2 failed with EAI_AGAIN
176 http fetch GET https://registry.npmjs.org/util-deprecate/-/util-deprecate-1.0.2.tgz attempt 2 failed with EAI_AGAIN
177 http fetch GET https://registry.npmjs.org/undici-types/-/undici-types-7.18.2.tgz attempt 2 failed with EAI_AGAIN
178 http fetch GET https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz attempt 2 failed with EAI_AGAIN
179 http fetch GET https://registry.npmjs.org/undefsafe/-/undefsafe-2.0.5.tgz attempt 2 failed with EAI_AGAIN
180 http fetch GET https://registry.npmjs.org/typedarray/-/typedarray-0.0.6.tgz attempt 2 failed with EAI_AGAIN
181 http fetch GET https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz attempt 2 failed with EAI_AGAIN
182 http fetch GET https://registry.npmjs.org/type-is/-/type-is-1.6.18.tgz attempt 2 failed with EAI_AGAIN
183 http fetch GET https://registry.npmjs.org/touch/-/touch-3.1.1.tgz attempt 2 failed with EAI_AGAIN
184 http fetch GET https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz attempt 2 failed with EAI_AGAIN
185 http fetch GET https://registry.npmjs.org/to-regex-range/-/to-regex-range-5.0.1.tgz attempt 2 failed with EAI_AGAIN
186 http fetch GET https://registry.npmjs.org/supports-color/-/supports-color-5.5.0.tgz attempt 2 failed with EAI_AGAIN
187 http fetch GET https://registry.npmjs.org/npm attempt 3 failed with EAI_AGAIN
188 http fetch GET https://registry.npmjs.org/xtend/-/xtend-4.0.2.tgz attempt 3 failed with EAI_AGAIN
189 http fetch GET https://registry.npmjs.org/vary/-/vary-1.1.2.tgz attempt 3 failed with EAI_AGAIN
190 http fetch GET https://registry.npmjs.org/ws/-/ws-8.20.0.tgz attempt 3 failed with EAI_AGAIN
191 http fetch GET https://registry.npmjs.org/utils-merge/-/utils-merge-1.0.1.tgz attempt 3 failed with EAI_AGAIN
192 http fetch GET https://registry.npmjs.org/util-deprecate/-/util-deprecate-1.0.2.tgz attempt 3 failed with EAI_AGAIN
193 http fetch GET https://registry.npmjs.org/undici-types/-/undici-types-7.18.2.tgz attempt 3 failed with EAI_AGAIN
194 http fetch GET https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz attempt 3 failed with EAI_AGAIN
195 http fetch GET https://registry.npmjs.org/undefsafe/-/undefsafe-2.0.5.tgz attempt 3 failed with EAI_AGAIN
196 http fetch GET https://registry.npmjs.org/typedarray/-/typedarray-0.0.6.tgz attempt 3 failed with EAI_AGAIN
197 http fetch GET https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz attempt 3 failed with EAI_AGAIN
198 http fetch GET https://registry.npmjs.org/type-is/-/type-is-1.6.18.tgz attempt 3 failed with EAI_AGAIN
199 http fetch GET https://registry.npmjs.org/touch/-/touch-3.1.1.tgz attempt 3 failed with EAI_AGAIN
200 http fetch GET https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz attempt 3 failed with EAI_AGAIN
201 http fetch GET https://registry.npmjs.org/to-regex-range/-/to-regex-range-5.0.1.tgz attempt 3 failed with EAI_AGAIN
202 http fetch GET https://registry.npmjs.org/supports-color/-/supports-color-5.5.0.tgz attempt 3 failed with EAI_AGAIN
203 verbose cwd /home/hashtech/user_profile/backend
204 verbose os Linux 6.17.0-14-generic
205 verbose node v20.20.2
206 verbose npm  v10.8.2
207 error Exit handler never called!
208 error This is an error with npm itself. Please report this error at:
209 error   <https://github.com/npm/cli/issues>
210 verbose exit 0
211 info ok
212 error A complete log of this run can be found in: /home/hashtech/user_profile/.npm-cache/_logs/2026-04-08T07_53_13_452Z-debug-0.log
